,Country,FLUREGION,ALL_INF,date,year,month,dayofyear,cases,title,season
1375,Australia,Oceania Melanesia Polynesia,0,2005-01-03,2005,1,3,0,0,0
1376,Australia,Oceania Melanesia Polynesia,1,2005-01-03,2005,1,3,1,1,0
1377,Australia,Oceania Melanesia Polynesia,0,2005-01-10,2005,1,10,0,0,0
1378,Australia,Oceania Melanesia Polynesia,0,2005-01-17,2005,1,17,0,0,0
1379,Australia,Oceania Melanesia Polynesia,0,2005-01-24,2005,1,24,0,0,0
1380,Australia,Oceania Melanesia Polynesia,0,2005-01-31,2005,1,31,0,0,0
1381,Australia,Oceania Melanesia Polynesia,1,2005-02-07,2005,2,38,1,1,0
1382,Australia,Oceania Melanesia Polynesia,0,2005-02-14,2005,2,45,0,0,0
1383,Australia,Oceania Melanesia Polynesia,0,2005-02-21,2005,2,52,0,0,0
1384,Australia,Oceania Melanesia Polynesia,1,2005-02-28,2005,2,59,1,1,0
1385,Australia,Oceania Melanesia Polynesia,0,2005-03-07,2005,3,66,0,0,1
1386,Australia,Oceania Melanesia Polynesia,0,2005-03-14,2005,3,73,0,0,1
1387,Australia,Oceania Melanesia Polynesia,0,2005-03-21,2005,3,80,0,0,1
1388,Australia,Oceania Melanesia Polynesia,0,2005-03-28,2005,3,87,0,0,1
1389,Australia,Oceania Melanesia Polynesia,0,2005-04-04,2005,4,94,0,0,1
1390,Australia,Oceania Melanesia Polynesia,0,2005-04-11,2005,4,101,0,0,1
1391,Australia,Oceania Melanesia Polynesia,3,2005-04-18,2005,4,108,3,1,1
1392,Australia,Oceania Melanesia Polynesia,1,2005-04-25,2005,4,115,1,1,1
1393,Australia,Oceania Melanesia Polynesia,3,2005-05-02,2005,5,122,3,1,1
1394,Australia,Oceania Melanesia Polynesia,1,2005-05-09,2005,5,129,1,1,1
1395,Australia,Oceania Melanesia Polynesia,5,2005-05-16,2005,5,136,5,1,1
1396,Australia,Oceania Melanesia Polynesia,5,2005-05-23,2005,5,143,5,1,1
1397,Australia,Oceania Melanesia Polynesia,13,2005-05-30,2005,5,150,13,3,1
1398,Australia,Oceania Melanesia Polynesia,28,2005-06-06,2005,6,157,28,3,2
1399,Australia,Oceania Melanesia Polynesia,19,2005-06-13,2005,6,164,19,3,2
1400,Australia,Oceania Melanesia Polynesia,54,2005-06-20,2005,6,171,54,3,2
1401,Australia,Oceania Melanesia Polynesia,59,2005-06-27,2005,6,178,59,3,2
1402,Australia,Oceania Melanesia Polynesia,81,2005-07-04,2005,7,185,81,3,2
1403,Australia,Oceania Melanesia Polynesia,53,2005-07-11,2005,7,192,53,3,2
1404,Australia,Oceania Melanesia Polynesia,68,2005-07-18,2005,7,199,68,3,2
1405,Australia,Oceania Melanesia Polynesia,68,2005-07-25,2005,7,206,68,3,2
1406,Australia,Oceania Melanesia Polynesia,43,2005-08-01,2005,8,213,43,3,2
1407,Australia,Oceania Melanesia Polynesia,40,2005-08-08,2005,8,220,40,3,2
1408,Australia,Oceania Melanesia Polynesia,30,2005-08-15,2005,8,227,30,3,2
1409,Australia,Oceania Melanesia Polynesia,35,2005-08-22,2005,8,234,35,3,2
1410,Australia,Oceania Melanesia Polynesia,38,2005-08-29,2005,8,241,38,3,2
1411,Australia,Oceania Melanesia Polynesia,22,2005-09-05,2005,9,248,22,1,3
1412,Australia,Oceania Melanesia Polynesia,12,2005-09-12,2005,9,255,12,1,3
1413,Australia,Oceania Melanesia Polynesia,7,2005-09-19,2005,9,262,7,1,3
1414,Australia,Oceania Melanesia Polynesia,6,2005-09-26,2005,9,269,6,1,3
1415,Australia,Oceania Melanesia Polynesia,5,2005-10-03,2005,10,276,5,1,3
1416,Australia,Oceania Melanesia Polynesia,3,2005-10-10,2005,10,283,3,1,3
1417,Australia,Oceania Melanesia Polynesia,1,2005-10-17,2005,10,290,1,1,3
1418,Australia,Oceania Melanesia Polynesia,3,2005-10-24,2005,10,297,3,1,3
1419,Australia,Oceania Melanesia Polynesia,1,2005-10-31,2005,10,304,1,1,3
1420,Australia,Oceania Melanesia Polynesia,1,2005-11-07,2005,11,311,1,1,3
1421,Australia,Oceania Melanesia Polynesia,1,2005-11-14,2005,11,318,1,1,3
1422,Australia,Oceania Melanesia Polynesia,0,2006-01-02,2006,1,2,0,0,0
1423,Australia,Oceania Melanesia Polynesia,0,2006-01-09,2006,1,9,0,0,0
1424,Australia,Oceania Melanesia Polynesia,1,2006-01-16,2006,1,16,1,1,0
1425,Australia,Oceania Melanesia Polynesia,1,2006-01-23,2006,1,23,1,1,0
1426,Australia,Oceania Melanesia Polynesia,0,2006-01-30,2006,1,30,0,0,0
1427,Australia,Oceania Melanesia Polynesia,0,2006-02-06,2006,2,37,0,0,0
1428,Australia,Oceania Melanesia Polynesia,0,2006-02-13,2006,2,44,0,0,0
1429,Australia,Oceania Melanesia Polynesia,0,2006-02-20,2006,2,51,0,0,0
1430,Australia,Oceania Melanesia Polynesia,0,2006-02-27,2006,2,58,0,0,0
1431,Australia,Oceania Melanesia Polynesia,1,2006-03-06,2006,3,65,1,1,1
1432,Australia,Oceania Melanesia Polynesia,0,2006-03-13,2006,3,72,0,0,1
1433,Australia,Oceania Melanesia Polynesia,0,2006-03-20,2006,3,79,0,0,1
1434,Australia,Oceania Melanesia Polynesia,1,2006-03-27,2006,3,86,1,1,1
1435,Australia,Oceania Melanesia Polynesia,0,2006-04-03,2006,4,93,0,0,1
1436,Australia,Oceania Melanesia Polynesia,0,2006-04-10,2006,4,100,0,0,1
1437,Australia,Oceania Melanesia Polynesia,0,2006-04-17,2006,4,107,0,0,1
1438,Australia,Oceania Melanesia Polynesia,0,2006-04-24,2006,4,114,0,0,1
1439,Australia,Oceania Melanesia Polynesia,0,2006-05-01,2006,5,121,0,0,1
1440,Australia,Oceania Melanesia Polynesia,0,2006-05-08,2006,5,128,0,0,1
1441,Australia,Oceania Melanesia Polynesia,4,2006-05-15,2006,5,135,4,1,1
1442,Australia,Oceania Melanesia Polynesia,2,2006-05-22,2006,5,142,2,1,1
1443,Australia,Oceania Melanesia Polynesia,0,2006-05-29,2006,5,149,0,0,1
1444,Australia,Oceania Melanesia Polynesia,2,2006-06-05,2006,6,156,2,1,2
1445,Australia,Oceania Melanesia Polynesia,2,2006-06-12,2006,6,163,2,1,2
1446,Australia,Oceania Melanesia Polynesia,6,2006-06-19,2006,6,170,6,2,2
1447,Australia,Oceania Melanesia Polynesia,4,2006-06-26,2006,6,177,4,1,2
1448,Australia,Oceania Melanesia Polynesia,8,2006-07-03,2006,7,184,8,1,2
1449,Australia,Oceania Melanesia Polynesia,16,2006-07-10,2006,7,191,16,1,2
1450,Australia,Oceania Melanesia Polynesia,20,2006-07-17,2006,7,198,20,2,2
1451,Australia,Oceania Melanesia Polynesia,26,2006-07-24,2006,7,205,26,1,2
1452,Australia,Oceania Melanesia Polynesia,26,2006-07-31,2006,7,212,26,2,2
1453,Australia,Oceania Melanesia Polynesia,29,2006-08-07,2006,8,219,29,1,2
1454,Australia,Oceania Melanesia Polynesia,30,2006-08-14,2006,8,226,30,1,2
1455,Australia,Oceania Melanesia Polynesia,28,2006-08-21,2006,8,233,28,1,2
1456,Australia,Oceania Melanesia Polynesia,14,2006-08-28,2006,8,240,14,1,2
1457,Australia,Oceania Melanesia Polynesia,12,2006-09-04,2006,9,247,12,1,3
1458,Australia,Oceania Melanesia Polynesia,9,2006-09-11,2006,9,254,9,1,3
1459,Australia,Oceania Melanesia Polynesia,1,2006-09-18,2006,9,261,1,1,3
1460,Australia,Oceania Melanesia Polynesia,4,2006-09-25,2006,9,268,4,1,3
1461,Australia,Oceania Melanesia Polynesia,1,2006-10-02,2006,10,275,1,1,3
1462,Australia,Oceania Melanesia Polynesia,2,2006-10-09,2006,10,282,2,1,3
1463,Australia,Oceania Melanesia Polynesia,0,2006-10-16,2006,10,289,0,0,3
1464,Australia,Oceania Melanesia Polynesia,0,2006-10-23,2006,10,296,0,0,3
1465,Australia,Oceania Melanesia Polynesia,2,2006-10-30,2006,10,303,2,1,3
1466,Australia,Oceania Melanesia Polynesia,1,2006-11-06,2006,11,310,1,1,3
1467,Australia,Oceania Melanesia Polynesia,2,2006-11-13,2006,11,317,2,1,3
1468,Australia,Oceania Melanesia Polynesia,1,2006-11-20,2006,11,324,1,1,3
1469,Australia,Oceania Melanesia Polynesia,1,2006-11-27,2006,11,331,1,1,3
1470,Australia,Oceania Melanesia Polynesia,0,2006-12-04,2006,12,338,0,0,0
1471,Australia,Oceania Melanesia Polynesia,0,2006-12-11,2006,12,345,0,0,0
1472,Australia,Oceania Melanesia Polynesia,2,2006-12-18,2006,12,352,2,1,0
1473,Australia,Oceania Melanesia Polynesia,0,2006-12-25,2006,12,359,0,0,0
1474,Australia,Oceania Melanesia Polynesia,0,2007-01-01,2007,1,1,0,0,0
1475,Australia,Oceania Melanesia Polynesia,3,2007-01-08,2007,1,8,3,1,0
1476,Australia,Oceania Melanesia Polynesia,1,2007-01-15,2007,1,15,1,1,0
1477,Australia,Oceania Melanesia Polynesia,1,2007-01-22,2007,1,22,1,1,0
1478,Australia,Oceania Melanesia Polynesia,1,2007-01-29,2007,1,29,1,1,0
1479,Australia,Oceania Melanesia Polynesia,0,2007-02-05,2007,2,36,0,0,0
1480,Australia,Oceania Melanesia Polynesia,0,2007-02-12,2007,2,43,0,0,0
1481,Australia,Oceania Melanesia Polynesia,1,2007-02-19,2007,2,50,1,1,0
1482,Australia,Oceania Melanesia Polynesia,2,2007-02-26,2007,2,57,2,1,0
1483,Australia,Oceania Melanesia Polynesia,1,2007-03-05,2007,3,64,1,1,1
1484,Australia,Oceania Melanesia Polynesia,1,2007-03-12,2007,3,71,1,1,1
1485,Australia,Oceania Melanesia Polynesia,0,2007-03-19,2007,3,78,0,0,1
1486,Australia,Oceania Melanesia Polynesia,1,2007-03-26,2007,3,85,1,1,1
1487,Australia,Oceania Melanesia Polynesia,1,2007-04-02,2007,4,92,1,1,1
1488,Australia,Oceania Melanesia Polynesia,0,2007-04-09,2007,4,99,0,0,1
1489,Australia,Oceania Melanesia Polynesia,1,2007-04-16,2007,4,106,1,1,1
1490,Australia,Oceania Melanesia Polynesia,2,2007-04-23,2007,4,113,2,1,1
1491,Australia,Oceania Melanesia Polynesia,0,2007-04-30,2007,4,120,0,0,1
1492,Australia,Oceania Melanesia Polynesia,0,2007-05-07,2007,5,127,0,1,1
1493,Australia,Oceania Melanesia Polynesia,1,2007-05-14,2007,5,134,1,1,1
1494,Australia,Oceania Melanesia Polynesia,4,2007-05-21,2007,5,141,4,1,1
1495,Australia,Oceania Melanesia Polynesia,6,2007-05-28,2007,5,148,6,1,1
1496,Australia,Oceania Melanesia Polynesia,4,2007-06-04,2007,6,155,4,1,2
1497,Australia,Oceania Melanesia Polynesia,4,2007-06-11,2007,6,162,4,1,2
1498,Australia,Oceania Melanesia Polynesia,14,2007-06-18,2007,6,169,14,1,2
1499,Australia,Oceania Melanesia Polynesia,25,2007-06-25,2007,6,176,25,3,2
1500,Australia,Oceania Melanesia Polynesia,51,2007-07-02,2007,7,183,51,3,2
1501,Australia,Oceania Melanesia Polynesia,139,2007-07-09,2007,7,190,139,4,2
1502,Australia,Oceania Melanesia Polynesia,131,2007-07-16,2007,7,197,131,4,2
1503,Australia,Oceania Melanesia Polynesia,158,2007-07-23,2007,7,204,158,4,2
1504,Australia,Oceania Melanesia Polynesia,147,2007-07-30,2007,7,211,147,4,2
1505,Australia,Oceania Melanesia Polynesia,157,2007-08-06,2007,8,218,157,4,2
1506,Australia,Oceania Melanesia Polynesia,160,2007-08-13,2007,8,225,160,4,2
1507,Australia,Oceania Melanesia Polynesia,127,2007-08-20,2007,8,232,127,4,2
1508,Australia,Oceania Melanesia Polynesia,64,2007-08-27,2007,8,239,64,4,2
1509,Australia,Oceania Melanesia Polynesia,55,2007-09-03,2007,9,246,55,2,3
1510,Australia,Oceania Melanesia Polynesia,28,2007-09-10,2007,9,253,28,2,3
1511,Australia,Oceania Melanesia Polynesia,15,2007-09-17,2007,9,260,15,1,3
1512,Australia,Oceania Melanesia Polynesia,19,2007-09-24,2007,9,267,19,1,3
1513,Australia,Oceania Melanesia Polynesia,2,2007-10-01,2007,10,274,2,1,3
1514,Australia,Oceania Melanesia Polynesia,3,2007-10-08,2007,10,281,3,1,3
1515,Australia,Oceania Melanesia Polynesia,5,2007-10-15,2007,10,288,5,1,3
1516,Australia,Oceania Melanesia Polynesia,1,2007-10-22,2007,10,295,1,1,3
1517,Australia,Oceania Melanesia Polynesia,2,2007-10-29,2007,10,302,2,1,3
1518,Australia,Oceania Melanesia Polynesia,3,2007-11-05,2007,11,309,3,1,3
1519,Australia,Oceania Melanesia Polynesia,2,2007-11-12,2007,11,316,2,1,3
1520,Australia,Oceania Melanesia Polynesia,3,2007-11-19,2007,11,323,3,1,3
1521,Australia,Oceania Melanesia Polynesia,3,2007-11-26,2007,11,330,3,1,3
1522,Australia,Oceania Melanesia Polynesia,3,2007-12-03,2007,12,337,3,1,0
1523,Australia,Oceania Melanesia Polynesia,1,2007-12-10,2007,12,344,1,1,0
1524,Australia,Oceania Melanesia Polynesia,2,2007-12-17,2007,12,351,2,1,0
1525,Australia,Oceania Melanesia Polynesia,0,2007-12-24,2007,12,358,0,0,0
1526,Australia,Oceania Melanesia Polynesia,1,2008-01-07,2008,1,7,1,1,0
1527,Australia,Oceania Melanesia Polynesia,0,2008-01-14,2008,1,14,0,0,0
1528,Australia,Oceania Melanesia Polynesia,2,2008-01-21,2008,1,21,2,1,0
1529,Australia,Oceania Melanesia Polynesia,1,2008-01-28,2008,1,28,1,1,0
1530,Australia,Oceania Melanesia Polynesia,1,2008-02-04,2008,2,35,1,1,0
1531,Australia,Oceania Melanesia Polynesia,1,2008-02-11,2008,2,42,1,1,0
1532,Australia,Oceania Melanesia Polynesia,2,2008-02-18,2008,2,49,2,1,0
1533,Australia,Oceania Melanesia Polynesia,0,2008-02-25,2008,2,56,0,0,0
1534,Australia,Oceania Melanesia Polynesia,0,2008-03-03,2008,3,63,0,0,1
1535,Australia,Oceania Melanesia Polynesia,5,2008-03-10,2008,3,70,5,1,1
1536,Australia,Oceania Melanesia Polynesia,0,2008-03-17,2008,3,77,0,0,1
1537,Australia,Oceania Melanesia Polynesia,2,2008-03-24,2008,3,84,2,1,1
1538,Australia,Oceania Melanesia Polynesia,3,2008-03-31,2008,3,91,3,1,1
1539,Australia,Oceania Melanesia Polynesia,1,2008-04-07,2008,4,98,1,1,1
1540,Australia,Oceania Melanesia Polynesia,2,2008-04-14,2008,4,105,2,1,1
1541,Australia,Oceania Melanesia Polynesia,0,2008-04-21,2008,4,112,0,0,1
1542,Australia,Oceania Melanesia Polynesia,0,2008-04-28,2008,4,119,0,0,1
1543,Australia,Oceania Melanesia Polynesia,1,2008-05-05,2008,5,126,1,1,1
1544,Australia,Oceania Melanesia Polynesia,2,2008-05-12,2008,5,133,2,1,1
1545,Australia,Oceania Melanesia Polynesia,4,2008-05-19,2008,5,140,4,1,1
1546,Australia,Oceania Melanesia Polynesia,4,2008-05-26,2008,5,147,4,1,1
1547,Australia,Oceania Melanesia Polynesia,11,2008-06-02,2008,6,154,11,1,2
1548,Australia,Oceania Melanesia Polynesia,6,2008-06-09,2008,6,161,6,1,2
1549,Australia,Oceania Melanesia Polynesia,8,2008-06-16,2008,6,168,8,1,2
1550,Australia,Oceania Melanesia Polynesia,6,2008-06-23,2008,6,175,6,1,2
1551,Australia,Oceania Melanesia Polynesia,5,2008-06-30,2008,6,182,5,1,2
1552,Australia,Oceania Melanesia Polynesia,4,2008-07-07,2008,7,189,4,1,2
1553,Australia,Oceania Melanesia Polynesia,13,2008-07-14,2008,7,196,13,1,2
1554,Australia,Oceania Melanesia Polynesia,8,2008-07-21,2008,7,203,8,1,2
1555,Australia,Oceania Melanesia Polynesia,13,2008-07-28,2008,7,210,13,1,2
1556,Australia,Oceania Melanesia Polynesia,16,2008-08-04,2008,8,217,16,2,2
1557,Australia,Oceania Melanesia Polynesia,24,2008-08-11,2008,8,224,24,2,2
1558,Australia,Oceania Melanesia Polynesia,27,2008-08-18,2008,8,231,27,2,2
1559,Australia,Oceania Melanesia Polynesia,82,2008-08-25,2008,8,238,82,2,2
1560,Australia,Oceania Melanesia Polynesia,104,2008-09-01,2008,9,245,104,2,3
1561,Australia,Oceania Melanesia Polynesia,86,2008-09-08,2008,9,252,86,1,3
1562,Australia,Oceania Melanesia Polynesia,97,2008-09-15,2008,9,259,97,1,3
1563,Australia,Oceania Melanesia Polynesia,72,2008-09-22,2008,9,266,72,1,3
1564,Australia,Oceania Melanesia Polynesia,53,2008-09-29,2008,9,273,53,1,3
1565,Australia,Oceania Melanesia Polynesia,30,2008-10-06,2008,10,280,30,1,3
1566,Australia,Oceania Melanesia Polynesia,22,2008-10-13,2008,10,287,22,1,3
1567,Australia,Oceania Melanesia Polynesia,9,2008-10-20,2008,10,294,9,1,3
1568,Australia,Oceania Melanesia Polynesia,13,2008-10-27,2008,10,301,13,1,3
1569,Australia,Oceania Melanesia Polynesia,7,2008-11-03,2008,11,308,7,1,3
1570,Australia,Oceania Melanesia Polynesia,6,2008-11-10,2008,11,315,6,1,3
1571,Australia,Oceania Melanesia Polynesia,5,2008-11-17,2008,11,322,5,1,3
1572,Australia,Oceania Melanesia Polynesia,1,2008-11-24,2008,11,329,1,1,3
1573,Australia,Oceania Melanesia Polynesia,3,2008-12-01,2008,12,336,3,1,0
1574,Australia,Oceania Melanesia Polynesia,2,2008-12-08,2008,12,343,2,1,0
1575,Australia,Oceania Melanesia Polynesia,0,2008-12-15,2008,12,350,0,0,0
1576,Australia,Oceania Melanesia Polynesia,2,2008-12-22,2008,12,357,2,1,0
1577,Australia,Oceania Melanesia Polynesia,1,2008-12-29,2008,12,364,1,1,0
1578,Australia,Oceania Melanesia Polynesia,1,2009-01-05,2009,1,5,1,1,0
1579,Australia,Oceania Melanesia Polynesia,1,2009-01-12,2009,1,12,1,1,0
1580,Australia,Oceania Melanesia Polynesia,1,2009-01-19,2009,1,19,1,1,0
1581,Australia,Oceania Melanesia Polynesia,3,2009-01-26,2009,1,26,3,1,0
1582,Australia,Oceania Melanesia Polynesia,0,2009-02-02,2009,2,33,0,0,0
1583,Australia,Oceania Melanesia Polynesia,0,2009-02-09,2009,2,40,0,0,0
1584,Australia,Oceania Melanesia Polynesia,2,2009-02-16,2009,2,47,2,1,0
1585,Australia,Oceania Melanesia Polynesia,2,2009-02-23,2009,2,54,2,1,0
1586,Australia,Oceania Melanesia Polynesia,0,2009-03-02,2009,3,61,0,0,1
1587,Australia,Oceania Melanesia Polynesia,4,2009-03-09,2009,3,68,4,1,1
1588,Australia,Oceania Melanesia Polynesia,2,2009-03-16,2009,3,75,2,1,1
1589,Australia,Oceania Melanesia Polynesia,4,2009-03-23,2009,3,82,4,1,1
1590,Australia,Oceania Melanesia Polynesia,1,2009-03-30,2009,3,89,1,1,1
1591,Australia,Oceania Melanesia Polynesia,0,2009-04-06,2009,4,96,0,0,1
1592,Australia,Oceania Melanesia Polynesia,5,2009-04-13,2009,4,103,5,1,1
1593,Australia,Oceania Melanesia Polynesia,0,2009-04-20,2009,4,110,0,0,1
1594,Australia,Oceania Melanesia Polynesia,2,2009-04-27,2009,4,117,2,1,1
1595,Australia,Oceania Melanesia Polynesia,19,2009-05-04,2009,5,124,19,1,1
1596,Australia,Oceania Melanesia Polynesia,13,2009-05-11,2009,5,131,13,1,1
1597,Australia,Oceania Melanesia Polynesia,5,2009-05-18,2009,5,138,5,1,1
1598,Australia,Oceania Melanesia Polynesia,9,2009-05-25,2009,5,145,9,1,1
1599,Australia,Oceania Melanesia Polynesia,22,2009-06-01,2009,6,152,22,1,2
1600,Australia,Oceania Melanesia Polynesia,45,2009-06-08,2009,6,159,45,2,2
1601,Australia,Oceania Melanesia Polynesia,112,2009-06-15,2009,6,166,112,2,2
1602,Australia,Oceania Melanesia Polynesia,111,2009-06-22,2009,6,173,111,2,2
1603,Australia,Oceania Melanesia Polynesia,108,2009-06-29,2009,6,180,108,2,2
1604,Australia,Oceania Melanesia Polynesia,150,2009-07-06,2009,7,187,150,2,2
1605,Australia,Oceania Melanesia Polynesia,542,2009-07-13,2009,7,194,542,2,2
1606,Australia,Oceania Melanesia Polynesia,727,2009-07-20,2009,7,201,727,3,2
1607,Australia,Oceania Melanesia Polynesia,841,2009-07-27,2009,7,208,841,3,2
1608,Australia,Oceania Melanesia Polynesia,606,2009-08-03,2009,8,215,606,3,2
1609,Australia,Oceania Melanesia Polynesia,607,2009-08-10,2009,8,222,607,3,2
1610,Australia,Oceania Melanesia Polynesia,512,2009-08-17,2009,8,229,512,3,2
1611,Australia,Oceania Melanesia Polynesia,203,2009-08-24,2009,8,236,203,2,2
1612,Australia,Oceania Melanesia Polynesia,135,2009-08-31,2009,8,243,135,2,2
1613,Australia,Oceania Melanesia Polynesia,113,2009-09-07,2009,9,250,113,2,3
1614,Australia,Oceania Melanesia Polynesia,63,2009-09-14,2009,9,257,63,2,3
1615,Australia,Oceania Melanesia Polynesia,28,2009-09-21,2009,9,264,28,2,3
1616,Australia,Oceania Melanesia Polynesia,27,2009-09-28,2009,9,271,27,2,3
1617,Australia,Oceania Melanesia Polynesia,18,2009-10-05,2009,10,278,18,1,3
1618,Australia,Oceania Melanesia Polynesia,16,2009-10-12,2009,10,285,16,1,3
1619,Australia,Oceania Melanesia Polynesia,6,2009-10-19,2009,10,292,6,1,3
1620,Australia,Oceania Melanesia Polynesia,2,2009-10-26,2009,10,299,2,1,3
1621,Australia,Oceania Melanesia Polynesia,4,2009-11-02,2009,11,306,4,1,3
1622,Australia,Oceania Melanesia Polynesia,6,2009-11-09,2009,11,313,6,1,3
1623,Australia,Oceania Melanesia Polynesia,7,2009-11-16,2009,11,320,7,1,3
1624,Australia,Oceania Melanesia Polynesia,3,2009-11-23,2009,11,327,3,1,3
1625,Australia,Oceania Melanesia Polynesia,5,2009-11-30,2009,11,334,5,1,3
1626,Australia,Oceania Melanesia Polynesia,6,2009-12-07,2009,12,341,6,1,0
1627,Australia,Oceania Melanesia Polynesia,5,2009-12-14,2009,12,348,5,1,0
1628,Australia,Oceania Melanesia Polynesia,3,2009-12-21,2009,12,355,3,1,0
1629,Australia,Oceania Melanesia Polynesia,0,2009-12-28,2009,12,362,0,0,0
1630,Australia,Oceania Melanesia Polynesia,0,2010-01-04,2010,1,4,0,0,0
1631,Australia,Oceania Melanesia Polynesia,2,2010-01-04,2010,1,4,2,1,0
1632,Australia,Oceania Melanesia Polynesia,1,2010-01-11,2010,1,11,1,1,0
1633,Australia,Oceania Melanesia Polynesia,1,2010-01-18,2010,1,18,1,1,0
1634,Australia,Oceania Melanesia Polynesia,0,2010-01-25,2010,1,25,0,0,0
1635,Australia,Oceania Melanesia Polynesia,1,2010-02-01,2010,2,32,1,1,0
1636,Australia,Oceania Melanesia Polynesia,1,2010-02-08,2010,2,39,1,1,0
1637,Australia,Oceania Melanesia Polynesia,0,2010-02-15,2010,2,46,0,0,0
1638,Australia,Oceania Melanesia Polynesia,4,2010-02-22,2010,2,53,4,1,0
1639,Australia,Oceania Melanesia Polynesia,3,2010-03-01,2010,3,60,3,1,1
1640,Australia,Oceania Melanesia Polynesia,1,2010-03-08,2010,3,67,1,1,1
1641,Australia,Oceania Melanesia Polynesia,1,2010-03-15,2010,3,74,1,1,1
1642,Australia,Oceania Melanesia Polynesia,2,2010-03-22,2010,3,81,2,1,1
1643,Australia,Oceania Melanesia Polynesia,0,2010-03-29,2010,3,88,0,0,1
1644,Australia,Oceania Melanesia Polynesia,0,2010-04-05,2010,4,95,0,0,1
1645,Australia,Oceania Melanesia Polynesia,4,2010-04-12,2010,4,102,4,1,1
1646,Australia,Oceania Melanesia Polynesia,2,2010-04-19,2010,4,109,2,1,1
1647,Australia,Oceania Melanesia Polynesia,6,2010-04-26,2010,4,116,6,1,1
1648,Australia,Oceania Melanesia Polynesia,1,2010-05-03,2010,5,123,1,1,1
1649,Australia,Oceania Melanesia Polynesia,3,2010-05-10,2010,5,130,3,1,1
1650,Australia,Oceania Melanesia Polynesia,4,2010-05-17,2010,5,137,4,1,1
1651,Australia,Oceania Melanesia Polynesia,4,2010-05-24,2010,5,144,4,1,1
1652,Australia,Oceania Melanesia Polynesia,3,2010-05-31,2010,5,151,3,1,1
1653,Australia,Oceania Melanesia Polynesia,1,2010-06-07,2010,6,158,1,1,2
1654,Australia,Oceania Melanesia Polynesia,5,2010-06-14,2010,6,165,5,1,2
1655,Australia,Oceania Melanesia Polynesia,12,2010-06-21,2010,6,172,12,1,2
1656,Australia,Oceania Melanesia Polynesia,18,2010-06-28,2010,6,179,18,1,2
1657,Australia,Oceania Melanesia Polynesia,14,2010-07-05,2010,7,186,14,1,2
1658,Australia,Oceania Melanesia Polynesia,15,2010-07-12,2010,7,193,15,1,2
1659,Australia,Oceania Melanesia Polynesia,15,2010-07-19,2010,7,200,15,1,2
1660,Australia,Oceania Melanesia Polynesia,31,2010-07-26,2010,7,207,31,2,2
1661,Australia,Oceania Melanesia Polynesia,39,2010-08-02,2010,8,214,39,2,2
1662,Australia,Oceania Melanesia Polynesia,44,2010-08-09,2010,8,221,44,2,2
1663,Australia,Oceania Melanesia Polynesia,60,2010-08-16,2010,8,228,60,2,2
1664,Australia,Oceania Melanesia Polynesia,64,2010-08-23,2010,8,235,64,2,2
1665,Australia,Oceania Melanesia Polynesia,78,2010-08-30,2010,8,242,78,2,2
1666,Australia,Oceania Melanesia Polynesia,77,2010-09-06,2010,9,249,77,2,3
1667,Australia,Oceania Melanesia Polynesia,56,2010-09-13,2010,9,256,56,2,3
1668,Australia,Oceania Melanesia Polynesia,105,2010-09-20,2010,9,263,105,2,3
1669,Australia,Oceania Melanesia Polynesia,92,2010-09-27,2010,9,270,92,2,3
1670,Australia,Oceania Melanesia Polynesia,97,2010-10-04,2010,10,277,97,2,3
1671,Australia,Oceania Melanesia Polynesia,52,2010-10-11,2010,10,284,52,2,3
1672,Australia,Oceania Melanesia Polynesia,50,2010-10-18,2010,10,291,50,2,3
1673,Australia,Oceania Melanesia Polynesia,54,2010-10-25,2010,10,298,54,2,3
1674,Australia,Oceania Melanesia Polynesia,47,2010-11-01,2010,11,305,47,1,3
1675,Australia,Oceania Melanesia Polynesia,29,2010-11-08,2010,11,312,29,1,3
1676,Australia,Oceania Melanesia Polynesia,14,2010-11-15,2010,11,319,14,2,3
1677,Australia,Oceania Melanesia Polynesia,23,2010-11-22,2010,11,326,23,2,3
1678,Australia,Oceania Melanesia Polynesia,19,2010-11-29,2010,11,333,19,1,3
1679,Australia,Oceania Melanesia Polynesia,20,2010-12-06,2010,12,340,20,1,0
1680,Australia,Oceania Melanesia Polynesia,23,2010-12-13,2010,12,347,23,1,0
1681,Australia,Oceania Melanesia Polynesia,29,2010-12-20,2010,12,354,29,1,0
1682,Australia,Oceania Melanesia Polynesia,25,2010-12-27,2010,12,361,25,1,0
1683,Australia,Oceania Melanesia Polynesia,21,2011-01-03,2011,1,3,21,1,0
1684,Australia,Oceania Melanesia Polynesia,18,2011-01-10,2011,1,10,18,1,0
1685,Australia,Oceania Melanesia Polynesia,22,2011-01-17,2011,1,17,22,1,0
1686,Australia,Oceania Melanesia Polynesia,9,2011-01-24,2011,1,24,9,1,0
1687,Australia,Oceania Melanesia Polynesia,16,2011-01-31,2011,1,31,16,1,0
1688,Australia,Oceania Melanesia Polynesia,19,2011-02-07,2011,2,38,19,1,0
1689,Australia,Oceania Melanesia Polynesia,22,2011-02-14,2011,2,45,22,1,0
1690,Australia,Oceania Melanesia Polynesia,35,2011-02-21,2011,2,52,35,1,0
1691,Australia,Oceania Melanesia Polynesia,23,2011-02-28,2011,2,59,23,1,0
